,time,id,x,y,speed,east,north,coor,sinr,site
41,1,6,1263.45,1219.93,0.0,385511,6671784,3855116671784,13.1777,7
42,1,7,1919.44,1233.1,0.0,386166,6671797,3861666671797,15.2414,3
43,1,9,1593.56,1020.76,0.0,385841,6671585,3858416671585,32.1523,2
44,2,0,2002.03,1531.31,4.27,386249,6672096,3862496672096,7.8698,4
45,2,1,1880.57,768.96,1.88,386128,6671333,3861286671333,6.1094,6
46,2,10,1436.34,674.61,2.51,385683,6671239,3856836671239,39.1645,9
47,2,11,1012.37,1400.55,1.76,385259,6671965,3852596671965,30.2298,5
48,2,12,1975.73,983.5,0.36,386223,6671548,3862236671548,25.0458,12
49,2,13,1543.99,799.81,2.45,385791,6671364,3857916671364,5.2493,6
50,2,14,1335.67,1147.89,1.32,385583,6671712,3855836671712,13.2030,8
51,2,15,1331.6,1122.42,1.3,385579,6671687,3855796671687,5.0817,2
52,2,16,1141.18,1128.96,2.51,385388,6671693,3853886671693,12.4417,8
53,2,17,1614.71,1179.76,1.53,385862,6671744,3858626671744,5.3137,3
54,2,18,1023.48,1289.17,1.99,385271,6671854,3852716671854,7.4264,5
55,2,19,1307.72,961.08,2.44,385555,6671525,3855556671525,2.1013,8
56,2,2,1983.14,772.97,1.44,386230,6671337,3862306671337,13.5796,12
57,2,21,1976.58,1075.46,2.25,386224,6671640,3862246671640,16.0031,12
58,2,22,1059.13,1254.74,1.71,385306,6671819,3853066671819,4.3958,9
59,2,23,1984.08,965.52,0.0,386231,6671530,3862316671530,24.0077,12
60,2,24,1331.1,841.7,0.0,385578,6671406,3855786671406,7.7529,9
61,2,25,1774.04,804.26,1.89,386021,6671369,3860216671369,24.7498,6
62,2,26,1578.65,749.78,1.43,385826,6671314,3858266671314,29.6129,6
63,2,27,1552.18,1281.84,0.0,385799,6671846,3857996671846,9.1953,8
64,2,29,1233.02,1291.26,1.13,385480,6671856,3854806671856,11.1406,7
65,2,3,1906.76,1303.65,2.6,386154,6671868,3861546671868,23.9078,3
66,2,30,1920.45,776.48,2.47,386168,6671341,3861686671341,9.2915,6
67,2,31,1454.55,928.55,1.32,385702,6671493,3857026671493,26.6924,2
68,2,32,1481.21,606.24,2.14,385728,6671171,3857286671171,29.1105,9
69,2,33,1461.24,1229.11,1.57,385708,6671793,3857086671793,13.2922,2
70,2,35,1959.06,965.93,2.2,386206,6671530,3862066671530,26.3303,12
71,2,36,1870.33,811.54,2.44,386117,6671376,3861176671376,7.0291,6
72,2,37,1584.5,1016.42,0.0,385832,6671581,3858326671581,33.1616,2
73,2,38,1241.62,1296.83,2.12,385489,6671861,3854896671861,24.8426,7
74,2,4,1269.6,1217.04,2.32,385517,6671781,3855176671781,9.0043,5
75,2,42,1062.68,641.78,2.52,385310,6671206,3853106671206,20.7577,11
76,2,43,1758.22,1256.88,1.99,386005,6671821,3860056671821,28.8856,3
77,2,44,1804.02,810.79,1.92,386051,6671375,3860516671375,23.6050,6
78,2,45,1392.82,740.33,2.22,385640,6671305,3856406671305,40.1363,9
79,2,46,1873.09,958.46,2.46,386120,6671523,3861206671523,21.0978,12
80,2,47,1561.96,592.43,2.52,385809,6671157,3858096671157,18.0606,6
81,2,48,1566.21,1001.14,1.67,385813,6671565,3858136671565,38.9642,2
82,2,49,1314.34,861.03,2.01,385561,6671425,3855616671425,18.3699,9
83,2,5,1874.58,1534.22,1.34,386122,6672099,3861226672099,14.6329,4
84,2,6,1263.45,1219.93,0.0,385511,6671784,3855116671784,13.1777,7
85,2,7,1920.61,1236.33,2.34,386168,6671801,3861686671801,15.8672,3
86,2,9,1591.68,1018.97,2.6,385839,6671583,3858396671583,32.5277,2
87,3,0,2006.18,1531.37,4.16,386253,6672096,3862536672096,7.7328,4
88,3,1,1880.41,773.15,4.19,386127,6671337,3861276671337,5.4242,6
89,3,10,1434.25,677.84,3.84,385681,6671242,3856816671242,39.7570,9
90,3,11,1008.8,1398.26,4.24,385256,6671963,3852566671963,29.9473,5
91,3,12,1975.78,981.41,2.09,386223,6671546,3862236671546,25.2661,12
92,3,13,1543.42,797.95,2.93,385790,6671362,3857906671362,7.2900,6
93,3,14,1333.14,1146.27,3.11,385580,6671711,3855806671711,8.8538,8
94,3,15,1333.17,1120.02,2.96,385580,6671684,3855806671684,5.3988,7
95,3,16,1138.71,1132.84,4.6,385386,6671697,3853866671697,7.6958,8
96,3,17,1615.04,1179.2,0.65,385862,6671744,3858626671744,5.3137,3
97,3,18,1027.24,1290.88,4.14,385274,6671855,3852746671855,5.8549,5
98,3,19,1311.32,961.57,3.99,385558,6671526,3855586671526,2.4325,8
99,3,2,1983.15,775.8,2.83,386230,6671340,3862306671340,13.4415,12
100,3,21,1976.49,1079.26,3.8,386224,6671644,3862246671644,15.2910,12
101,3,22,1058.14,1257.92,3.34,385305,6671822,3853056671822,4.3053,9
102,3,23,1984.08,965.52,0.0,386231,6671530,3862316671530,24.0077,12
103,3,24,1327.59,841.17,1.53,385575,6671406,3855756671406,6.3629,2
104,3,25,1774.55,808.15,3.93,386022,6671372,3860226671372,24.5927,6
105,3,26,1576.97,752.35,3.07,385824,6671317,3858246671317,17.2003,6
106,3,27,1550.33,1280.46,2.38,385797,6671845,3857976671845,8.0360,8
107,3,29,1234.5,1292.21,1.76,385482,6671857,3854826671857,19.7655,7
108,3,3,1902.48,1303.54,4.28,386150,6671868,3861506671868,25.7406,3
109,3,30,1924.52,776.51,4.08,386172,6671341,3861726671341,8.6899,6
110,3,31,1457.31,930.37,3.3,385704,6671495,3857046671495,27.1494,2
111,3,32,1478.62,610.19,4.72,385726,6671175,3857266671175,29.9635,9
112,3,33,1460.71,1228.76,0.63,385708,6671793,3857086671793,13.2922,2
113,3,35,1955.49,965.97,3.57,386203,6671530,3862036671530,26.4936,12
114,3,36,1872.71,810.21,3.02,386120,6671375,3861206671375,5.5771,6
115,3,37,1586.17,1017.3,1.88,385833,6671582,3858336671582,33.3195,2
116,3,38,1244.76,1298.87,3.74,385492,6671863,3854926671863,24.8330,7
117,3,39,1438.24,677.54,0.0,385685,6671242,3856856671242,39.9212,9
118,3,4,1271.62,1213.98,3.68,385519,6671778,3855196671778,8.4396,5
119,3,42,1065.4,644.92,4.15,385312,6671209,3853126671209,22.8086,11
120,3,43,1758.33,1253.4,3.48,386005,6671818,3860056671818,28.6920,3
121,3,44,1801.93,809.02,3.04,386049,6671373,3860496671373,19.0490,6
122,3,45,1390.21,744.31,4.75,385637,6671309,3856376671309,40.1963,9
123,3,46,1871.38,956.41,2.88,386118,6671521,3861186671521,19.2490,12
124,3,47,1561.45,596.4,4.2,385809,6671161,3858096671161,17.9906,6
125,3,48,1569.2,1003.08,3.56,385816,6671567,3858166671567,38.6118,2
126,3,49,1312.19,864.37,3.97,385559,6671429,3855596671429,15.7392,9
127,3,5,1875.69,1531.11,3.36,386123,6672095,3861236672095,7.9035,10
128,3,6,1263.88,1220.14,0.48,385511,6671784,3855116671784,13.1777,7
129,3,7,1925.21,1236.4,4.61,386172,6671801,3861726671801,15.9575,3
130,3,9,1590.9,1015.16,4.03,385838,6671580,3858386671580,30.0014,2
131,4,0,2008.07,1532.91,2.59,386255,6672097,3862556672097,7.7457,4
132,4,1,1880.19,778.72,5.57,386127,6671343,3861276671343,8.2168,4
133,4,10,1430.87,683.12,6.27,385678,6671247,3856786671247,40.8178,9
134,4,11,1003.59,1394.92,6.2,385251,6671959,3852516671959,26.6182,5
135,4,12,1975.87,977.96,3.45,386223,6671542,3862236671542,25.5787,12
136,4,13,1546.41,793.36,5.51,385793,6671358,3857936671358,7.8917,6
137,4,14,1328.48,1143.28,5.52,385576,6671708,3855766671708,9.9304,8
138,4,15,1335.62,1116.27,4.49,385583,6671681,3855836671681,4.0275,7
139,4,16,1137.21,1136.79,4.33,385384,6671701,3853846671701,7.1065,8
140,4,17,1615.1,1179.1,0.12,385862,6671743,3858626671743,5.0359,3
141,4,18,1032.58,1293.71,6.04,385280,6671858,3852806671858,6.3327,5
142,4,19,1316.37,964.89,6.04,385563,6671529,3855636671529,3.0495,8
143,4,2,1983.17,780.34,4.55,386230,6671345,3862306671345,13.1480,12
144,4,21,1976.35,1084.7,5.44,386223,6671649,3862236671649,19.4383,12
145,4,22,1055.47,1262.49,5.32,385303,6671827,3853036671827,4.2282,9
146,4,23,1984.08,965.52,0.0,386231,6671530,3862316671530,24.0077,12
147,4,24,1325.95,843.57,2.91,385573,6671408,3855736671408,7.9560,2
148,4,25,1775.12,814.2,6.08,386022,6671379,3860226671379,25.0917,6
149,4,26,1574.2,756.59,5.07,385821,6671321,3858216671321,15.0582,6
150,4,27,1550.65,1276.79,3.92,385798,6671841,3857986671841,10.3438,8
151,4,29,1237.96,1294.45,4.11,385485,6671859,3854856671859,24.0189,7
152,4,3,1896.02,1303.36,6.46,386143,6671868,3861436671868,25.4073,3
153,4,30,1930.85,776.56,6.33,386178,6671341,3861786671341,8.0427,6
154,4,31,1461.2,932.93,4.62,385708,6671497,3857086671497,25.2696,2
155,4,32,1474.65,616.24,7.24,385722,6671181,3857226671181,30.0634,9
156,4,33,1460.58,1228.67,0.16,385708,6671793,3857086671793,13.2922,2
157,4,35,1950.59,966.04,4.9,386198,6671530,3861986671530,36.5913,12
158,4,36,1877.1,811.95,4.81,386124,6671376,3861246671376,5.5003,4
159,4,37,1588.43,1020.46,4.16,385835,6671585,3858356671585,32.9227,2
160,4,38,1249.05,1301.65,5.11,385496,6671866,3854966671866,26.4043,7
161,4,39,1437.37,678.9,1.64,385684,6671243,3856846671243,40.1132,9
162,4,4,1274.72,1209.29,5.62,385522,6671774,3855226671774,7.9139,5
163,4,42,1069.12,649.23,5.7,385316,6671214,3853166671214,23.5198,11
164,4,43,1758.49,1247.91,5.49,386006,6671812,3860066671812,25.6882,3
165,4,44,1804.69,807.61,3.39,386052,6671372,3860526671372,14.0705,6
166,4,45,1386.57,749.96,6.71,385634,6671314,3856346671314,39.1000,9
167,4,46,1871.12,952.13,4.3,386118,6671516,3861186671516,5.8365,12
168,4,47,1563.16,601.75,5.62,385810,6671166,3858106671166,18.2517,6
169,4,48,1573.73,1006.03,5.41,385821,6671570,3858216671570,38.0568,2
170,4,49,1308.7,869.8,6.46,385556,6671434,3855566671434,15.4788,9
171,4,5,1880.02,1529.02,5.04,386127,6672093,3861276672093,15.1954,10
172,4,6,1265.99,1220.72,2.23,385513,6671785,3855136671785,7.3608,7
173,4,7,1932.4,1236.52,7.19,386179,6671801,3861796671801,13.5078,3
174,4,8,2000.78,1531.29,0.0,386248,6672096,3862486672096,7.9106,4
175,4,9,1593.08,1009.74,5.9,385840,6671574,3858406671574,17.4202,2
176,5,0,2006.33,1534.58,2.59,386253,6672099,3862536672099,7.9679,4
177,5,1,1879.92,785.37,6.66,386127,6671350,3861276671350,9.3859,4
178,5,10,1426.1,690.56,8.84,385673,6671255,3856736671255,42.5416,9
179,5,11,996.53,1390.39,8.38,385244,6671955,3852446671955,27.5699,5
180,5,12,1975.98,973.09,4.96,386223,6671537,3862236671537,25.0919,12
181,5,13,1550.24,787.48,7.02,385797,6671352,3857976671352,8.9880,6
182,5,14,1323.77,1141.81,5.16,385571,6671706,3855716671706,3.8272,8
183,5,15,1339.15,1110.88,6.44,385586,6671675,3855866671675,5.1975,7
184,5,16,1139.36,1139.92,3.97,385386,6671704,3853866671704,6.2112,8
185,5,17,1615.11,1179.09,0.01,385862,6671743,3858626671743,5.0359,3
186,5,18,1038.49,1296.94,6.74,385286,6671861,3852866671861,10.3876,5
187,5,19,1322.86,969.17,7.77,385570,6671534,3855706671534,2.6653,2
188,5,2,1982.96,786.98,6.64,386230,6671351,3862306671351,17.0662,12
189,5,21,1976.17,1091.91,7.31,386223,6671656,3862236671656,18.6881,12
190,5,22,1051.59,1268.07,6.79,385299,6671832,3852996671832,4.2040,9
191,5,23,1984.08,965.52,0.0,386231,6671530,3862316671530,24.0077,12
192,5,24,1323.19,847.62,4.91,385570,6671412,3855706671412,7.4236,2
193,5,25,1774.92,820.96,6.76,386022,6671385,3860226671385,23.0061,6
194,5,26,1572.91,758.52,2.33,385820,6671323,3858206671323,14.0740,6
195,5,27,1553.28,1272.77,4.81,385800,6671837,3858006671837,2.5855,3
196,5,29,1242.09,1297.13,4.93,385489,6671861,3854896671861,24.8426,7
197,5,3,1887.16,1303.11,8.86,386134,6671867,3861346671867,23.8917,3
198,5,30,1939.39,776.64,8.54,386186,6671341,3861866671341,9.6696,12
199,5,31,1467.14,936.84,7.14,385714,6671501,3857146671501,31.4202,2
200,5,32,1469.46,624.14,9.45,385717,6671188,3857176671188,30.5377,9
201,5,33,1460.57,1228.66,0.02,385708,6671793,3857086671793,13.2922,2
202,5,34,1263.45,1219.93,0.0,385511,6671784,3855116671784,13.1777,7
203,5,35,1944.25,966.13,6.34,386191,6671530,3861916671530,35.2393,12
204,5,36,1878.82,818.07,6.54,386126,6671382,3861266671382,5.4159,4
205,5,37,1585.97,1026.1,6.3,385833,6671590,3858336671590,32.1122,2
206,5,38,1255.48,1305.82,7.66,385503,6671870,3855036671870,25.7999,7
207,5,39,1434.11,678.06,1.05,385681,6671242,3856816671242,39.7570,9
208,5,4,1278.02,1204.3,8.05,385525,6671769,3855256671769,10.3205,5
209,5,42,1073.98,654.85,7.43,385321,6671219,3853216671219,24.0457,11
210,5,43,1758.68,1242.08,5.93,386006,6671806,3860066671806,25.3402,3
211,5,44,1809.46,807.79,4.78,386057,6671372,3860576671372,13.6040,6
212,5,45,1381.71,757.49,8.96,385629,6671322,3856296671322,37.1790,9
213,5,46,1871.22,945.33,6.8,386118,6671510,3861186671510,5.9454,12
214,5,47,1565.49,609.06,7.69,385813,6671173,3858136671173,18.4019,6
215,5,48,1580.27,1010.27,7.89,385827,6671575,3858276671575,36.6644,2
216,5,49,1304.32,876.61,8.09,385551,6671441,3855516671441,16.1753,9
217,5,5,1885.56,1529.0,5.55,386133,6672093,3861336672093,15.1997,10
218,5,6,1268.82,1218.23,3.94,385516,6671783,3855166671783,8.4093,5
219,5,7,1939.51,1236.63,7.1,386187,6671801,3861876671801,11.1681,3
220,5,8,2001.18,1531.3,0.41,386248,6672096,3862486672096,7.9106,4
221,5,9,1595.49,1005.92,5.18,385843,6671570,3858436671570,14.2938,2
222,6,0,2001.88,1534.51,4.45,386249,6672099,3862496672099,8.1046,4
223,6,1,1879.63,792.66,7.3,386127,6671357,3861276671357,8.7173,4
224,6,10,1421.35,697.84,8.69,385668,6671262,3856686671262,43.8471,9
225,6,11,990.59,1386.58,7.07,385238,6671951,3852386671951,26.0203,5
226,6,12,1974.62,967.0,6.46,386222,6671531,3862226671531,21.7761,12
227,6,13,1553.61,782.3,8.55,385801,6671347,3858016671347,9.5983,6
228,6,14,1320.54,1145.38,4.93,385568,6671710,3855686671710,3.9608,2
229,6,15,1343.07,1104.88,7.16,385590,6671669,3855906671669,5.0428,7
230,6,16,1142.66,1142.1,3.96,385390,6671706,3853906671706,6.3947,7
231,6,17,1615.11,1179.09,0.0,385862,6671743,3858626671743,5.0359,3
232,6,18,1044.98,1300.95,7.63,385292,6671865,3852926671865,12.1192,5
233,6,19,1330.0,973.88,8.55,385577,6671538,3855776671538,3.5627,2
234,6,2,1982.7,794.92,7.94,386230,6671359,3862306671359,16.6754,12
235,6,21,1975.97,1099.66,7.76,386223,6671664,3862236671664,22.8271,12
236,6,22,1047.25,1274.32,7.72,385294,6671839,3852946671839,4.2211,9
237,6,23,1984.08,965.52,0.0,386231,6671530,3862316671530,24.0077,12
238,6,24,1319.06,853.7,7.34,385566,6671418,3855666671418,15.0735,9
239,6,25,1774.76,826.65,5.69,386022,6671391,3860226671391,22.0697,6
240,6,26,1571.17,759.02,1.86,385818,6671323,3858186671323,14.9273,6
241,6,27,1554.1,1271.61,1.42,385801,6671836,3858016671836,2.8964,3
242,6,29,1248.01,1300.97,7.06,385495,6671865,3854956671865,25.6618,7
243,6,3,1878.57,1302.86,8.59,386126,6671867,3861266671867,21.1351,3
244,6,30,1948.36,776.71,8.97,386195,6671341,3861956671341,9.5060,12
245,6,31,1473.4,940.9,7.46,385720,6671505,3857206671505,32.4485,2
246,6,32,1464.67,631.46,8.75,385712,6671196,3857126671196,31.7547,9
247,6,33,1460.57,1228.66,0.0,385708,6671793,3857086671793,13.2922,2
248,6,34,1263.45,1219.93,0.0,385511,6671784,3855116671784,13.1777,7
249,6,35,1935.49,966.24,8.76,386183,6671531,3861836671531,33.8616,12
250,6,36,1878.62,825.49,7.51,386126,6671390,3861266671390,7.1343,4
251,6,37,1581.68,1032.75,7.92,385829,6671597,3858296671597,19.5529,2
252,6,38,1261.32,1309.61,6.96,385508,6671874,3855086671874,24.8217,7
253,6,39,1432.58,680.43,2.82,385680,6671245,3856806671245,40.4310,9
254,6,4,1282.28,1197.85,7.74,385529,6671762,3855296671762,7.5322,5
255,6,40,1576.59,752.93,0.0,385824,6671317,3858246671317,17.2003,6
256,6,42,1078.24,659.78,6.51,385325,6671224,3853256671224,24.7663,11
257,6,43,1761.16,1235.06,7.63,386008,6671799,3860086671799,16.6682,3
258,6,44,1815.83,808.02,6.38,386063,6671372,3860636671372,12.7795,6
259,6,45,1376.97,764.82,8.72,385624,6671329,3856246671329,35.5173,9
260,6,46,1871.34,937.1,8.23,386118,6671501,3861186671501,6.2812,12
261,6,47,1567.33,616.62,7.79,385814,6671181,3858146671181,18.2943,6
262,6,48,1585.59,1013.41,6.76,385833,6671578,3858336671578,33.1353,2
263,6,49,1300.47,882.59,7.11,385548,6671447,3855486671447,11.5188,9
264,6,5,1891.63,1529.14,6.07,386139,6672093,3861396672093,15.4052,10
265,6,6,1271.81,1213.68,5.44,385519,6671778,3855196671778,8.4396,5
266,6,7,1946.15,1236.73,6.64,386193,6671801,3861936671801,11.1054,3
267,6,8,2002.71,1531.32,1.53,386250,6672096,3862506672096,7.8357,4
268,6,9,1598.87,1000.65,6.26,385846,6671565,3858466671565,13.5213,2
269,7,0,1995.68,1534.41,6.2,386243,6672099,3862436672099,8.3845,4
270,7,1,1879.32,800.45,7.79,386126,6671365,3861266671365,7.2362,4
271,7,10,1419.54,706.28,8.0,385667,6671271,3856676671271,44.4009,9
272,7,11,988.36,1385.14,2.65,385235,6671949,3852356671949,25.5733,5
273,7,12,1968.46,965.94,6.39,386216,6671530,3862166671530,23.9393,12
274,7,13,1558.05,775.5,8.12,385805,6671340,3858056671340,11.6134,6
275,7,14,1317.11,1150.89,7.15,385564,6671715,3855646671715,6.3735,2
276,7,15,1347.1,1098.71,7.38,385594,6671663,3855946671663,4.3520,7
277,7,16,1147.84,1145.43,6.15,385395,6671710,3853956671710,6.4469,7
278,7,17,1615.11,1179.09,0.0,385862,6671743,3858626671743,5.0359,3
279,7,18,1051.41,1304.98,7.59,385298,6671869,3852986671869,12.1998,5
280,7,19,1336.97,978.47,9.64,385584,6671543,3855846671543,4.1892,2
281,7,2,1982.42,803.16,8.25,386229,6671368,3862296671368,16.1093,12
282,7,21,1975.76,1108.08,8.42,386223,6671672,3862236671672,24.5184,12
283,7,22,1043.01,1280.42,7.43,385290,6671845,3852906671845,4.2121,9
284,7,23,1982.06,965.58,2.02,386229,6671530,3862296671530,24.4387,12
285,7,24,1315.68,858.95,6.22,385563,6671423,3855636671423,15.6063,9
286,7,25,1774.57,833.39,6.75,386022,6671398,3860226671398,25.6584,6
287,7,26,1571.0,759.0,0.17,385818,6671323,3858186671323,14.9273,6
288,7,27,1554.6,1270.91,0.86,385802,6671835,3858026671835,3.1510,3
289,7,29,1253.52,1304.54,6.56,385501,6671869,3855016671869,26.1402,7
290,7,3,1870.86,1302.64,7.81,386118,6671867,3861186671867,8.0208,3
291,7,30,1955.21,775.25,8.39,386202,6671340,3862026671340,9.1552,12
292,7,31,1479.73,945.01,7.55,385727,6671509,3857276671509,33.4022,2
293,7,32,1459.79,638.89,8.88,385707,6671203,3857076671203,33.9388,9
294,7,33,1460.57,1228.66,0.0,385708,6671793,3857086671793,13.2922,2
295,7,34,1264.7,1220.54,1.39,385512,6671785,3855126671785,10.2877,7
296,7,35,1926.63,966.14,8.85,386174,6671530,3861746671530,32.7251,12
297,7,36,1878.4,833.44,7.95,386125,6671398,3861256671398,5.7949,4
298,7,37,1577.79,1038.85,7.24,385825,6671603,3858256671603,16.7158,2
299,7,38,1267.84,1314.12,7.94,385515,6671878,3855156671878,23.1143,7
300,7,39,1429.74,684.88,5.28,385677,6671249,3856776671249,41.2622,9
301,7,4,1286.51,1191.45,7.67,385534,6671756,3855346671756,7.7774,5
302,7,40,1576.07,753.73,0.95,385823,6671318,3858236671318,16.6582,6
303,7,42,1082.67,664.9,6.77,385330,6671229,3853306671229,24.6587,11
304,7,43,1767.52,1233.27,6.88,386015,6671798,3860156671798,19.7084,3
305,7,44,1822.65,808.27,6.82,386070,6671373,3860706671373,12.0842,6
306,7,45,1375.3,773.32,8.06,385622,6671338,3856226671338,34.7481,9
307,7,46,1871.47,928.56,8.54,386119,6671493,3861196671493,10.7434,12
308,7,47,1568.55,624.02,7.5,385816,6671188,3858166671188,18.7648,6
309,7,48,1591.59,1011.51,6.69,385839,6671576,3858396671576,20.1618,2
310,7,49,1299.15,890.55,7.39,385546,6671455,3855466671455,8.1969,9
311,7,5,1897.86,1529.28,6.23,386145,6672094,3861456672094,9.4823,10
312,7,6,1275.8,1207.65,7.23,385523,6671772,3855236671772,8.9933,5
313,7,7,1952.88,1236.84,6.73,386200,6671801,3862006671801,10.5121,3
314,7,8,2006.03,1531.37,3.33,386253,6672096,3862536672096,7.7328,4
315,7,9,1602.44,995.07,6.63,385849,6671559,3858496671559,13.1343,2
316,8,0,1987.63,1534.29,8.25,386235,6672099,3862356672099,8.8554,4
317,8,1,1879.16,804.44,3.99,386126,6671369,3861266671369,6.1088,4
318,8,10,1415.13,712.79,7.86,385662,6671277,3856626671277,45.3870,9
319,8,11,987.04,1382.29,3.54,385234,6671947,3852346671947,19.7475,5
320,8,12,1960.72,965.9,7.75,386208,6671530,3862086671530,25.9834,12
321,8,13,1562.94,767.99,8.96,385810,6671332,3858106671332,13.6108,6
322,8,14,1313.18,1156.92,7.21,385560,6671721,3855606671721,5.8842,2
323,8,15,1350.78,1093.09,6.71,385598,6671657,3855986671657,5.3074,5
324,8,16,1153.59,1149.14,6.84,385401,6671713,3854016671713,6.6973,7
325,8,17,1615.11,1179.09,0.0,385862,6671743,3858626671743,5.0359,3
326,8,18,1057.66,1308.9,7.39,385305,6671873,3853056671873,12.3699,5
327,8,19,1344.29,983.28,8.76,385591,6671548,3855916671548,4.7088,2
328,8,2,1982.17,810.8,7.64,386229,6671375,3862296671375,14.6629,12
329,8,21,1975.56,1115.71,7.63,386223,6671680,3862236671680,25.5213,12
330,8,22,1038.67,1286.67,7.62,385286,6671851,3852866671851,4.4759,9
331,8,23,1978.16,965.7,3.9,386225,6671530,3862256671530,24.3107,12
332,8,24,1311.96,864.73,6.88,385559,6671429,3855596671429,15.7392,9
333,8,25,1774.37,840.26,6.87,386021,6671405,3860216671405,26.0712,6
334,8,26,1570.91,758.99,0.09,385818,6671323,3858186671323,14.9273,6
335,8,27,1554.77,1270.67,0.3,385802,6671835,3858026671835,3.1510,3
336,8,29,1259.69,1308.55,7.36,385507,6671873,3855076671873,25.0318,7
337,8,3,1862.65,1302.43,8.23,386110,6671867,3861106671867,8.3855,3
338,8,30,1963.87,775.05,8.68,386211,6671339,3862116671339,7.2222,12
339,8,31,1485.5,948.75,6.87,385733,6671513,3857336671513,34.4582,2
340,8,32,1454.77,646.52,9.14,385702,6671211,3857026671211,33.6376,9
341,8,33,1460.56,1228.66,0.0,385708,6671793,3857086671793,13.2922,2
342,8,34,1267.46,1220.04,2.98,385515,6671784,3855156671784,7.7143,5
343,8,35,1920.54,966.04,6.1,386168,6671530,3861686671530,32.0905,12
344,8,36,1878.19,841.21,7.78,386125,6671406,3861256671406,8.4866,4
345,8,37,1573.51,1045.55,7.95,385821,6671610,3858216671610,14.6989,2
346,8,38,1273.94,1318.63,7.62,385521,6671883,3855216671883,21.9174,7
347,8,39,1425.85,690.96,7.22,385673,6671255,3856736671255,42.5416,9
348,8,4,1291.06,1184.57,8.25,385538,6671749,3855386671749,5.8672,5
349,8,40,1576.0,753.85,0.14,385823,6671318,3858236671318,16.6582,6
350,8,42,1087.42,670.4,7.26,385334,6671235,3853346671235,23.6534,11
351,8,43,1774.36,1234.05,6.74,386021,6671798,3860216671798,19.9038,3
352,8,44,1829.78,808.54,7.14,386077,6671373,3860776671373,11.1772,6
