,time,vehicle,x,y,east,north,coor,sinr,site
390,9,21,1886.17,580.74,386134,6671146,3861346671146,8.4414,4
391,9,22,1773.16,1113.35,386021,6671678,3860216671678,9.8864,3
392,9,23,1037.23,980.02,385285,6671545,3852856671545,21.8520,1
393,9,24,1422.13,1274.39,385670,6671839,3856706671839,4.0892,2
394,9,25,1065.65,1313.91,385313,6671879,3853136671879,11.8145,5
395,9,26,1916.77,1233.06,386164,6671798,3861646671798,15.5527,3
396,9,27,1252.53,644.83,385500,6671210,3855006671210,5.7908,11
397,9,28,1194.1,1438.01,385442,6672003,3854426672003,18.8155,5
398,9,29,1779.82,671.42,386027,6671236,3860276671236,16.8285,6
399,9,3,1866.2,1178.94,386114,6671744,3861146671744,11.1947,3
400,9,30,1285.75,594.29,385533,6671159,3855336671159,7.4640,9
401,9,31,1554.79,1270.63,385802,6671835,3858026671835,3.1510,3
402,9,32,1290.17,820.54,385538,6671385,3855386671385,13.4816,2
403,9,33,1891.62,1235.87,386139,6671801,3861396671801,30.2265,3
404,9,34,1273.6,940.71,385521,6671506,3855216671506,1.5475,1
405,9,35,1120.47,851.71,385368,6671417,3853686671417,6.9193,1
406,9,36,1626.09,1298.27,385874,6671863,3858746671863,9.1906,3
407,9,37,1263.58,1100.84,385511,6671666,3855116671666,16.5046,8
408,9,38,1283.04,1324.56,385531,6671889,3855316671889,20.1726,7
409,9,39,1197.66,887.29,385445,6671452,3854456671452,4.9115,1
410,9,4,1981.14,872.25,386229,6671437,3862296671437,21.1834,12
411,9,40,1981.72,841.31,386229,6671406,3862296671406,18.2990,12
412,9,42,1981.87,821.61,386229,6671386,3862296671386,12.6144,12
413,9,43,1156.25,860.19,385404,6671425,3854046671425,7.5874,1
414,9,45,1434.81,676.96,385682,6671242,3856826671242,39.8148,9
415,9,47,1810.3,907.84,386058,6671473,3860586671473,8.9856,12
416,9,48,1160.79,1405.54,385408,6671970,3854086671970,30.9059,5
417,9,49,1086.14,904.23,385334,6671469,3853346671469,13.9471,1
418,9,5,1213.28,1443.16,385461,6672008,3854616672008,17.6479,5
419,9,6,1560.38,1284.63,385808,6671849,3858086671849,12.9129,8
420,9,7,1783.61,810.04,386031,6671375,3860316671375,24.6443,6
421,9,8,1774.61,831.89,386022,6671397,3860226671397,25.4571,6
422,9,9,1930.27,966.2,386178,6671531,3861786671531,33.2606,12
423,10,0,1941.24,1530.25,386189,6672095,3861896672095,7.9400,4
424,10,1,1396.02,1498.76,385644,6672064,3856446672064,7.3227,10
425,10,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
426,10,11,1078.33,1190.27,385326,6671755,3853266671755,6.9441,7
427,10,12,1687.94,1296.16,385935,6671861,3859356671861,23.4121,3
428,10,13,1572.88,1289.84,385820,6671855,3858206671855,12.6760,8
429,10,14,1771.78,818.84,386019,6671384,3860196671384,20.8251,6
430,10,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
431,10,16,1760.5,906.53,386008,6671471,3860086671471,4.3593,2
432,10,17,1788.74,1113.9,386036,6671679,3860366671679,9.4419,3
433,10,18,1562.93,768.02,385810,6671333,3858106671333,12.9239,6
434,10,19,1113.2,1344.48,385361,6671909,3853616671909,9.3581,5
435,10,2,1948.83,966.06,386196,6671531,3861966671531,36.1971,12
436,10,20,1886.05,965.5,386134,6671530,3861346671530,26.8824,12
437,10,21,1885.94,587.99,386133,6671153,3861336671153,8.2381,4
438,10,22,1766.5,1112.16,386014,6671677,3860146671677,10.9034,3
439,10,23,1041.22,973.95,385289,6671539,3852896671539,21.0488,1
440,10,24,1425.37,1269.31,385673,6671834,3856736671834,4.7331,2
441,10,25,1071.29,1317.46,385319,6671882,3853196671882,9.5804,5
442,10,26,1923.12,1233.17,386171,6671798,3861716671798,15.0658,3
443,10,27,1256.47,641.69,385504,6671207,3855046671207,5.7828,11
444,10,28,1186.55,1432.8,385434,6671998,3854346671998,19.8044,5
445,10,29,1779.6,679.03,386027,6671244,3860276671244,16.9915,6
446,10,3,1866.37,1172.76,386114,6671738,3861146671738,10.1358,3
447,10,30,1290.68,586.84,385538,6671152,3855386671152,7.9607,9
448,10,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
449,10,32,1297.06,825.03,385545,6671390,3855456671390,14.1888,2
450,10,33,1900.75,1236.01,386148,6671801,3861486671801,29.3198,3
451,10,34,1266.62,936.25,385514,6671501,3855146671501,12.6306,9
452,10,35,1120.55,851.58,385368,6671416,3853686671416,6.7560,1
453,10,37,1256.43,1096.17,385504,6671661,3855046671661,21.5546,8
454,10,38,1290.13,1329.18,385538,6671894,3855386671894,19.1554,7
455,10,39,1203.47,891.11,385451,6671456,3854516671456,4.6501,1
456,10,4,1980.99,880.25,386229,6671445,3862296671445,21.8891,12
457,10,40,1981.57,848.92,386229,6671414,3862296671414,18.9529,12
458,10,42,1981.85,828.92,386229,6671394,3862296671394,11.2098,12
459,10,43,1163.6,865.0,385411,6671430,3854116671430,6.4038,1
460,10,45,1430.74,683.32,385678,6671248,3856786671248,41.0620,9
461,10,47,1802.2,907.63,386050,6671472,3860506671472,8.7754,12
462,10,48,1166.51,1409.79,385414,6671975,3854146671975,36.1814,5
463,10,49,1089.99,898.25,385338,6671463,3853386671463,12.5005,1
464,10,5,1218.21,1446.67,385466,6672012,3854666672012,15.3363,5
465,10,6,1560.36,1284.62,385808,6671849,3858086671849,12.9129,8
466,10,7,1779.11,809.91,386027,6671375,3860276671375,24.8504,6
467,10,8,1774.41,838.94,386022,6671404,3860226671404,25.8683,6
468,10,9,1924.2,966.1,386172,6671531,3861726671531,32.4233,12
469,11,0,1948.88,1530.42,386196,6672095,3861966672095,8.6387,4
470,11,1,1399.99,1493.13,385648,6672058,3856486672058,8.2301,10
471,11,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
472,11,11,1085.11,1194.81,385333,6671760,3853336671760,5.3539,7
473,11,12,1679.89,1296.04,385927,6671861,3859276671861,23.5198,3
474,11,13,1572.98,1289.86,385821,6671855,3858216671855,11.5235,8
475,11,14,1771.78,818.83,386019,6671384,3860196671384,20.8251,6
476,11,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
477,11,16,1754.13,906.35,386002,6671471,3860026671471,4.6017,2
478,11,17,1782.02,1113.66,386030,6671679,3860306671679,8.0488,3
479,11,18,1566.12,763.12,385814,6671328,3858146671328,13.6199,6
480,11,19,1120.89,1349.55,385368,6671914,3853686671914,12.1407,5
481,11,2,1940.96,966.17,386189,6671531,3861896671531,34.9191,12
482,11,20,1881.47,965.42,386129,6671530,3861296671530,21.1440,12
483,11,21,1885.68,596.13,386133,6671161,3861336671161,8.0958,4
484,11,22,1763.39,1105.98,386011,6671671,3860116671671,11.8610,3
485,11,23,1045.05,968.13,385293,6671533,3852936671533,31.8190,1
486,11,24,1428.81,1263.92,385676,6671829,3856766671829,5.5781,2
487,11,25,1077.39,1321.28,385325,6671886,3853256671886,8.9579,5
488,11,26,1930.52,1233.29,386178,6671798,3861786671798,12.6281,3
489,11,27,1262.06,643.89,385510,6671209,3855106671209,6.1368,11
490,11,28,1179.54,1428.07,385427,6671993,3854276671993,20.7792,5
491,11,29,1779.4,686.14,386027,6671251,3860276671251,17.1114,6
492,11,3,1866.61,1163.84,386114,6671729,3861146671729,8.5047,3
493,11,30,1293.65,582.45,385541,6671147,3855416671147,8.3273,9
494,11,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
495,11,32,1303.33,829.12,385551,6671394,3855516671394,14.5019,2
496,11,33,1909.89,1236.16,386157,6671801,3861576671801,20.6835,3
497,11,34,1260.65,932.41,385508,6671497,3855086671497,14.1744,9
498,11,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
499,11,37,1248.24,1090.81,385496,6671656,3854966671656,22.3581,8
500,11,38,1297.75,1334.15,385545,6671899,3855456671899,19.9376,7
501,11,39,1209.1,894.82,385457,6671460,3854576671460,6.0245,1
502,11,4,1980.9,886.14,386228,6671451,3862286671451,22.7326,12
503,11,40,1981.41,857.49,386229,6671422,3862296671422,19.6583,12
504,11,42,1981.81,836.1,386229,6671401,3862296671401,15.9434,12
505,11,43,1169.73,868.98,385417,6671434,3854176671434,6.5143,1
506,11,45,1426.11,690.55,385674,6671255,3856746671255,42.5851,9
507,11,47,1793.97,907.43,386042,6671472,3860426671472,8.1649,12
508,11,48,1172.77,1414.66,385420,6671980,3854206671980,23.0016,5
509,11,49,1094.33,891.56,385342,6671456,3853426671456,11.0924,1
510,11,5,1223.31,1450.3,385471,6672015,3854716672015,15.8485,5
511,11,6,1557.89,1283.79,385805,6671849,3858056671849,11.7221,8
512,11,7,1777.21,810.39,386025,6671375,3860256671375,24.6594,6
513,11,8,1774.21,846.02,386022,6671411,3860226671411,25.9275,6
514,11,9,1918.91,966.02,386166,6671531,3861666671531,34.0541,12
515,12,0,1956.97,1530.6,386205,6672095,3862056672095,5.8716,12
516,12,1,1404.31,1486.99,385652,6672052,3856526672052,9.2900,10
517,12,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
518,12,11,1088.88,1197.34,385336,6671762,3853366671762,5.2187,8
519,12,12,1671.56,1295.95,385919,6671861,3859196671861,23.9871,3
520,12,13,1572.91,1289.84,385820,6671855,3858206671855,12.6760,8
521,12,14,1771.78,818.82,386019,6671384,3860196671384,20.8251,6
522,12,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
523,12,16,1747.37,906.15,385995,6671471,3859956671471,4.9567,2
524,12,17,1774.47,1113.4,386022,6671678,3860226671678,10.0029,3
525,12,18,1570.28,756.75,385818,6671322,3858186671322,15.8450,6
526,12,19,1128.18,1354.37,385376,6671919,3853766671919,9.7344,5
527,12,2,1933.79,966.26,386181,6671531,3861816671531,33.6443,12
528,12,20,1874.25,963.33,386122,6671528,3861226671528,21.2247,12
529,12,21,1885.46,603.3,386133,6671168,3861336671168,7.9918,4
530,12,22,1763.33,1098.65,386011,6671663,3860116671663,12.0744,3
531,12,23,1046.64,965.7,385294,6671531,3852946671531,34.2486,1
532,12,24,1431.86,1259.16,385679,6671824,3856796671824,6.3255,2
533,12,25,1083.54,1325.13,385331,6671890,3853316671890,9.8107,7
534,12,26,1936.95,1233.39,386185,6671798,3861856671798,10.9678,3
535,12,27,1267.64,647.56,385515,6671212,3855156671212,9.7288,9
536,12,28,1173.37,1423.86,385421,6671989,3854216671989,18.5804,5
537,12,29,1779.2,692.81,386027,6671258,3860276671258,17.2755,6
538,12,3,1866.83,1155.89,386114,6671721,3861146671721,7.1919,3
539,12,30,1298.21,577.86,385546,6671143,3855466671143,5.6879,9
540,12,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
541,12,32,1309.69,833.26,385557,6671398,3855576671398,14.5510,2
542,12,33,1918.39,1236.29,386166,6671801,3861666671801,16.0450,3
543,12,34,1253.93,928.01,385501,6671493,3855016671493,1.8499,1
544,12,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
545,12,37,1241.04,1086.1,385489,6671651,3854896671651,24.5566,8
546,12,38,1305.44,1337.83,385553,6671903,3855536671903,20.1015,7
547,12,39,1215.06,898.75,385463,6671464,3854636671464,5.3028,1
548,12,4,1980.81,893.45,386228,6671458,3862286671458,23.5694,12
549,12,40,1981.26,865.75,386229,6671431,3862296671431,20.5279,12
550,12,42,1981.67,843.99,386229,6671409,3862296671409,18.5389,12
551,12,43,1174.47,872.09,385422,6671437,3854226671437,6.7492,1
552,12,45,1421.61,697.44,385669,6671262,3856696671262,43.9261,9
553,12,47,1786.42,907.24,386034,6671472,3860346671472,7.5717,12
554,12,48,1179.26,1419.7,385427,6671985,3854276671985,20.1062,5
555,12,49,1098.58,885.06,385346,6671450,3853466671450,9.7963,1
556,12,5,1228.05,1453.26,385476,6672018,3854766672018,15.6392,5
557,12,6,1553.47,1282.28,385801,6671847,3858016671847,10.4833,8
558,12,7,1775.11,814.68,386023,6671380,3860236671380,25.0622,6
559,12,8,1774.0,853.06,386022,6671418,3860226671418,25.9506,6
560,12,9,1912.2,965.91,386160,6671531,3861606671531,34.3059,12
561,13,0,1962.12,1530.13,386210,6672095,3862106672095,9.1089,12
562,13,1,1408.61,1481.01,385656,6672046,3856566672046,10.6009,10
563,13,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
564,13,11,1092.61,1202.03,385340,6671767,3853406671767,3.9643,8
565,13,12,1664.11,1295.8,385912,6671861,3859126671861,23.9545,3
566,13,13,1572.9,1289.84,385820,6671855,3858206671855,12.6760,8
567,13,14,1771.86,816.24,386019,6671381,3860196671381,25.7215,6
568,13,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
569,13,16,1741.16,905.97,385989,6671471,3859896671471,5.4212,2
570,13,17,1771.32,1113.29,386019,6671678,3860196671678,9.4774,3
571,13,18,1573.86,751.27,385821,6671316,3858216671316,22.9808,6
572,13,19,1135.51,1359.21,385383,6671924,3853836671924,17.6896,7
573,13,2,1925.85,966.13,386173,6671531,3861736671531,32.5384,12
574,13,20,1871.36,956.22,386119,6671521,3861196671521,16.7782,12
575,13,21,1885.24,610.49,386133,6671175,3861336671175,7.9173,4
576,13,22,1763.41,1093.62,386011,6671658,3860116671658,10.9600,3
577,13,23,1046.92,965.27,385294,6671530,3852946671530,33.5172,1
578,13,24,1435.37,1253.66,385683,6671819,3856836671819,13.8721,2
579,13,25,1089.63,1329.04,385337,6671894,3853376671894,8.2720,7
580,13,26,1943.56,1233.49,386191,6671798,3861916671798,10.6871,3
581,13,27,1273.42,651.33,385521,6671216,3855216671216,10.9291,9
582,13,28,1169.49,1421.09,385417,6671986,3854176671986,21.7594,5
583,13,29,1778.96,700.0,386027,6671265,3860276671265,17.5054,6
584,13,3,1867.06,1147.76,386115,6671713,3861156671713,7.5297,4
585,13,30,1304.86,580.09,385552,6671145,3855526671145,6.4478,9
586,13,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
587,13,32,1315.55,837.1,385563,6671402,3855636671402,13.5260,2
588,13,33,1926.56,1236.42,386174,6671801,3861746671801,15.9382,3
589,13,34,1247.82,924.04,385495,6671489,3854956671489,2.6963,1
590,13,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
591,13,37,1233.88,1081.43,385481,6671646,3854816671646,22.9687,8
592,13,38,1310.31,1340.23,385558,6671905,3855586671905,20.3276,7
593,13,39,1221.24,902.83,385469,6671468,3854696671468,4.6144,1
594,13,4,1980.71,901.7,386228,6671467,3862286671467,24.9363,12
595,13,40,1981.11,873.58,386229,6671438,3862296671438,21.2951,12
596,13,42,1981.53,851.35,386229,6671416,3862296671416,19.1241,12
597,13,43,1181.77,876.87,385429,6671442,3854296671442,6.4803,1
598,13,45,1419.68,706.08,385667,6671271,3856676671271,44.4009,9
599,13,47,1779.12,907.05,386027,6671472,3860276671472,5.5460,12
600,13,48,1183.09,1422.23,385431,6671987,3854316671987,18.9182,5
601,13,49,1102.94,878.43,385350,6671443,3853506671443,8.5888,1
602,13,5,1234.43,1455.43,385482,6672020,3854826672020,14.3788,5
603,13,6,1549.94,1279.07,385797,6671844,3857976671844,11.5710,8
604,13,7,1774.89,821.95,386022,6671387,3860226671387,15.6105,6
605,13,8,1773.77,859.66,386021,6671425,3860216671425,26.1292,6
606,13,9,1905.99,965.82,386154,6671531,3861546671531,33.6824,12
607,14,0,1963.59,1526.33,386211,6672091,3862116672091,7.2955,12
608,14,1,1412.85,1475.12,385660,6672040,3856606672040,9.8943,10
609,14,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
610,14,11,1090.52,1207.73,385338,6671773,3853386671773,4.2186,8
611,14,12,1655.6,1295.63,385903,6671860,3859036671860,13.0700,3
612,14,13,1571.31,1289.49,385819,6671854,3858196671854,12.7614,8
613,14,14,1772.59,812.96,386020,6671378,3860206671378,25.1964,6
614,14,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
615,14,16,1734.63,905.79,385982,6671471,3859826671471,6.1482,2
616,14,17,1770.49,1113.26,386018,6671678,3860186671678,9.6039,3
617,14,18,1577.33,745.93,385825,6671311,3858256671311,27.4111,6
618,14,19,1143.52,1364.5,385391,6671929,3853916671929,18.6771,7
619,14,2,1919.94,966.04,386167,6671531,3861676671531,33.1622,12
620,14,20,1871.16,948.97,386119,6671514,3861196671514,7.7546,4
621,14,21,1884.99,618.54,386133,6671183,3861336671183,8.2456,4
622,14,22,1763.54,1086.33,386011,6671651,3860116671651,8.8596,3
623,14,23,1047.04,965.07,385295,6671530,3852956671530,33.2508,1
624,14,24,1438.83,1248.25,385686,6671813,3856866671813,16.8284,2
625,14,25,1095.46,1332.79,385343,6671898,3853436671898,6.5983,7
626,14,26,1950.32,1233.6,386198,6671798,3861986671798,10.5909,3
627,14,27,1279.21,655.12,385527,6671220,3855276671220,10.8140,9
628,14,28,1164.1,1417.27,385412,6671982,3854126671982,28.1967,5
629,14,29,1778.69,707.71,386026,6671273,3860266671273,17.7873,6
630,14,3,1867.24,1140.87,386115,6671706,3861156671706,8.3269,4
631,14,30,1312.0,584.75,385560,6671150,3855606671150,8.3631,9
632,14,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
633,14,32,1319.77,839.89,385567,6671405,3855676671405,10.7887,9
634,14,33,1935.96,1236.58,386184,6671801,3861846671801,11.3842,3
635,14,34,1241.78,920.1,385489,6671485,3854896671485,3.2553,1
636,14,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
637,14,37,1226.33,1076.5,385474,6671641,3854746671641,23.2251,8
638,14,38,1314.25,1336.98,385562,6671902,3855626671902,19.0152,7
639,14,39,1227.31,906.83,385475,6671472,3854756671472,3.7758,1
640,14,4,1980.55,910.27,386228,6671475,3862286671475,26.2829,12
641,14,40,1980.97,881.1,386229,6671446,3862296671446,21.9686,12
642,14,42,1981.39,858.73,386229,6671424,3862296671424,19.8427,12
643,14,43,1189.11,881.68,385437,6671447,3854376671447,5.8177,1
644,14,45,1415.33,712.49,385663,6671277,3856636671277,44.7374,9
645,14,47,1772.72,905.57,386020,6671470,3860206671470,5.1600,12
646,14,48,1189.84,1426.9,385437,6671992,3854376671992,21.7211,5
647,14,49,1107.05,872.17,385355,6671437,3853556671437,8.7643,1
648,14,5,1240.62,1458.32,385488,6672023,3854886672023,13.8527,5
649,14,6,1551.95,1274.66,385800,6671840,3858006671840,2.9577,8
650,14,7,1774.71,828.43,386022,6671393,3860226671393,25.6814,6
651,14,8,1773.53,867.22,386021,6671432,3860216671432,14.5878,6
652,14,9,1899.47,965.71,386147,6671531,3861476671531,32.9431,12
653,15,0,1963.66,1520.42,386211,6672085,3862116672085,9.5315,12
654,15,1,1417.05,1469.3,385665,6672034,3856656672034,11.0248,10
655,15,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
656,15,11,1087.24,1212.75,385335,6671778,3853356671778,5.4420,8
657,15,12,1647.9,1295.46,385895,6671860,3858956671860,12.0667,3
658,15,13,1567.61,1288.67,385815,6671854,3858156671854,12.7209,8
659,15,14,1774.55,813.04,386022,6671378,3860226671378,24.8730,6
660,15,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
661,15,16,1728.1,905.6,385976,6671470,3859766671470,6.7046,2
662,15,17,1767.36,1112.66,386015,6671678,3860156671678,10.5809,3
663,15,18,1581.12,740.02,385829,6671305,3858296671305,17.4502,6
664,15,19,1151.33,1369.65,385399,6671934,3853996671934,17.5875,7
665,15,2,1911.77,965.91,386159,6671531,3861596671531,34.1956,12
666,15,20,1871.29,940.72,386119,6671506,3861196671506,7.8153,4
667,15,21,1884.74,626.49,386132,6671191,3861326671191,9.8948,4
668,15,22,1763.68,1078.72,386011,6671644,3860116671644,8.4391,3
669,15,23,1047.1,964.98,385295,6671530,3852956671530,33.2508,1
670,15,24,1442.44,1242.61,385690,6671807,3856906671807,18.4814,2
671,15,25,1100.72,1336.25,385348,6671901,3853486671901,7.0767,5
672,15,26,1957.1,1233.7,386205,6671799,3862056671799,9.8409,3
673,15,27,1285.6,659.29,385533,6671224,3855336671224,11.0412,9
674,15,28,1160.27,1414.51,385408,6671979,3854086671979,34.8510,5
675,15,29,1778.45,714.58,386026,6671279,3860266671279,18.0067,6
676,15,3,1867.47,1132.52,386115,6671697,3861156671697,9.1772,4
677,15,30,1319.51,589.64,385567,6671154,3855676671154,8.7964,9
678,15,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
679,15,32,1323.3,842.17,385571,6671407,3855716671407,11.7635,9
680,15,33,1944.43,1236.71,386192,6671802,3861926671802,11.2239,3
681,15,34,1235.71,916.14,385483,6671481,3854836671481,3.8986,1
682,15,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
683,15,37,1218.62,1071.46,385466,6671636,3854666671636,19.7270,8
684,15,38,1318.1,1331.24,385566,6671896,3855666671896,14.2136,7
685,15,39,1233.11,910.61,385481,6671475,3854816671475,4.8901,1
686,15,4,1980.34,918.31,386228,6671483,3862286671483,27.3437,12
687,15,40,1980.88,887.75,386228,6671453,3862286671453,22.9496,12
688,15,42,1981.25,866.33,386229,6671431,3862296671431,20.5279,12
689,15,43,1196.56,886.57,385444,6671451,3854446671451,5.1419,1
690,15,45,1410.95,718.94,385659,6671284,3856596671284,43.1210,9
691,15,47,1769.29,899.81,386017,6671465,3860176671465,4.9955,12
692,15,48,1196.84,1431.74,385444,6671997,3854446671997,20.5384,5
693,15,49,1110.98,866.18,385359,6671431,3853596671431,8.8737,1
694,15,5,1246.15,1461.49,385494,6672026,3854946672026,17.3234,5
695,15,6,1554.65,1270.83,385802,6671836,3858026671836,2.9882,3
696,15,7,1774.51,835.46,386022,6671400,3860226671400,25.8164,6
697,15,8,1773.32,873.74,386021,6671439,3860216671439,13.8449,6
698,15,9,1892.42,965.6,386140,6671530,3861406671530,32.3959,12
699,16,0,1963.49,1511.95,386211,6672077,3862116672077,9.7670,12
700,16,1,1421.3,1463.42,385669,6672028,3856696672028,12.2196,10
701,16,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
702,16,11,1082.84,1219.3,385330,6671784,3853306671784,5.3171,8
703,16,12,1640.11,1295.31,385888,6671860,3858886671860,10.9579,3
704,16,13,1562.17,1286.74,385810,6671852,3858106671852,11.6383,8
705,16,14,1775.05,816.47,386023,6671381,3860236671381,25.2269,6
706,16,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
707,16,16,1721.32,905.4,385969,6671470,3859696671470,6.5847,2
708,16,17,1763.8,1108.55,386011,6671673,3860116671673,11.8919,3
709,16,18,1584.43,734.85,385832,6671300,3858326671300,17.2519,6
710,16,19,1159.37,1374.96,385407,6671940,3854076671940,16.2768,7
711,16,2,1903.9,965.78,386151,6671531,3861516671531,33.3787,12
712,16,20,1871.4,933.11,386119,6671498,3861196671498,9.7228,12
713,16,21,1884.5,634.37,386132,6671199,3861326671199,9.6501,4
714,16,22,1763.8,1071.79,386011,6671637,3860116671637,9.4308,3
715,16,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
716,16,24,1445.54,1237.77,385693,6671803,3856936671803,18.6639,2
717,16,25,1106.22,1339.88,385354,6671905,3853546671905,8.6540,5
718,16,26,1964.27,1233.77,386212,6671799,3862126671799,10.3964,12
719,16,27,1291.89,663.39,385539,6671228,3855396671228,11.4849,9
720,16,28,1156.16,1409.74,385404,6671975,3854046671975,31.6264,5
721,16,29,1778.19,721.96,386026,6671287,3860266671287,18.3771,6
722,16,3,1867.69,1124.53,386115,6671689,3861156671689,9.7135,4
723,16,30,1326.67,594.31,385574,6671159,3855746671159,8.4326,9
724,16,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
725,16,32,1323.65,842.4,385571,6671407,3855716671407,11.7635,9
726,16,33,1953.56,1236.85,386201,6671802,3862016671802,10.5296,3
727,16,34,1229.85,912.31,385477,6671477,3854776671477,4.5824,1
728,16,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
729,16,37,1211.21,1066.62,385459,6671631,3854596671631,18.3505,8
730,16,38,1322.96,1324.02,385571,6671889,3855716671889,14.9707,7
731,16,39,1239.1,914.52,385487,6671479,3854876671479,4.0990,1
732,16,4,1980.14,926.08,386228,6671491,3862286671491,27.5554,12
733,16,40,1980.78,895.86,386228,6671461,3862286671461,23.9951,12
734,16,42,1981.1,874.06,386229,6671439,3862296671439,21.4015,12
735,16,43,1203.82,891.34,385451,6671456,3854516671456,4.6501,1
736,16,45,1406.15,726.04,385654,6671291,3856546671291,43.8489,9
737,16,47,1769.55,891.43,386017,6671456,3860176671456,6.1252,6
738,16,48,1203.95,1436.66,385452,6672002,3854526672002,18.8413,5
739,16,49,1114.77,860.4,385362,6671425,3853626671425,9.0986,1
740,16,5,1251.24,1465.06,385499,6672030,3854996672030,16.2000,5
741,16,6,1554.77,1270.66,385802,6671836,3858026671836,2.9882,3
742,16,7,1774.35,840.71,386022,6671406,3860226671406,25.9070,6
743,16,8,1773.08,881.41,386021,6671446,3860216671446,9.8085,6
744,16,9,1886.42,965.5,386134,6671530,3861346671530,26.8824,12
745,17,0,1963.28,1503.97,386211,6672069,3862116672069,9.7656,12
746,17,1,1425.5,1457.59,385673,6672022,3856736672022,12.7900,10
747,17,10,1349.99,1556.91,385598,6672122,3855986672122,10.3221,5
748,17,11,1078.32,1226.01,385326,6671791,3853266671791,5.1808,8
749,17,12,1631.61,1295.16,385879,6671860,3858796671860,9.7084,3
750,17,13,1561.34,1285.38,385809,6671850,3858096671850,12.8868,8
751,17,14,1774.88,822.34,386022,6671387,3860226671387,15.6105,6
752,17,15,1979.19,887.2,386227,6671452,3862276671452,23.1373,12
753,17,16,1715.17,905.23,385963,6671470,3859636671470,6.1518,2
754,17,17,1763.27,1101.98,386011,6671667,3860116671667,12.3187,3
755,17,18,1587.04,733.9,385835,6671299,3858356671299,15.0883,6
756,17,19,1165.58,1377.46,385413,6671942,3854136671942,13.6982,5
757,17,2,1896.78,965.67,386144,6671531,3861446671531,32.9409,12
758,17,20,1871.53,925.04,386119,6671490,3861196671490,7.6679,12
759,17,21,1884.28,641.95,386132,6671207,3861326671207,10.0920,4
760,17,22,1763.87,1067.46,386011,6671632,3860116671632,8.9346,3
761,17,23,1047.14,964.92,385295,6671530,3852956671530,33.2508,1
762,17,24,1448.54,1233.0,385696,6671798,3856966671798,17.9784,2
763,17,25,1112.22,1343.83,385360,6671909,3853606671909,9.9309,5
764,17,26,1968.54,1231.65,386216,6671796,3862166671796,10.7729,12
765,17,27,1298.08,667.44,385546,6671232,3855466671232,12.0874,9
766,17,28,1152.91,1405.38,385400,6671970,3854006671970,30.9976,5
767,17,29,1778.07,725.29,386026,6671290,3860266671290,18.4774,6
768,17,3,1867.91,1116.72,386115,6671682,3861156671682,10.0511,4
769,17,30,1334.33,599.29,385582,6671164,3855826671164,8.0790,9
770,17,31,1552.18,1268.78,385800,6671834,3858006671834,3.3226,3
771,17,32,1323.81,842.5,385571,6671407,3855716671407,11.7635,9
772,17,33,1963.13,1236.96,386211,6671802,3862116671802,9.4681,12
773,17,34,1223.74,908.31,385471,6671473,3854716671473,4.1784,1
774,17,35,1120.57,851.55,385368,6671416,3853686671416,6.7560,1
775,17,37,1203.09,1061.31,385451,6671626,3854516671626,14.0628,8
776,17,38,1328.77,1318.33,385576,6671883,3855766671883,15.2565,7
777,17,39,1244.98,918.37,385493,6671483,3854936671483,3.7682,8
778,17,4,1980.02,932.14,386228,6671497,3862286671497,26.2927,12
779,17,40,1980.68,904.16,386228,6671469,3862286671469,25.2635,12
780,17,42,1980.97,881.08,386229,6671446,3862296671446,21.9686,12
781,17,43,1210.48,895.74,385458,6671461,3854586671461,5.8268,1
782,17,45,1401.86,732.49,385649,6671297,3856496671297,41.9553,9
783,17,47,1769.81,883.42,386017,6671448,3860176671448,7.3914,6
