,time,id,x,y,speed,east,north,coor,sinr,site
55,3,7,2050.24,832.5,4.62,386297,6671397,3862976671397,16.1024,12
56,3,8,1587.49,1013.81,3.93,385835,6671578,3858356671578,30.3918,2
57,3,9,1895.05,1056.74,3.91,386142,6671621,3861426671621,26.9882,12
58,4,0,1126.16,836.92,0.14,385373,6671401,3853736671401,4.9270,1
59,4,1,1684.85,1204.07,6.06,385932,6671768,3859326671768,4.7753,3
60,4,10,1874.8,996.92,6.13,386122,6671561,3861226671561,9.7967,4
61,4,11,1775.23,766.9,6.55,386022,6671331,3860226671331,14.9134,6
62,4,12,1240.62,1085.83,5.49,385488,6671650,3854886671650,25.4791,8
63,4,13,1878.81,818.17,6.14,386126,6671383,3861266671383,5.3613,4
64,4,15,1321.12,590.69,6.37,385568,6671155,3855686671155,8.6375,9
65,4,16,1911.12,1060.43,4.49,386158,6671625,3861586671625,28.5742,12
66,4,17,1143.21,1364.29,6.9,385390,6671929,3853906671929,18.8756,7
67,4,18,1612.47,1162.5,6.26,385860,6671727,3858606671727,3.4811,3
68,4,19,1628.79,1295.11,6.29,385876,6671859,3858766671859,8.9590,3
69,4,2,1773.66,863.18,6.55,386021,6671428,3860216671428,21.0442,6
70,4,3,1865.84,1192.21,6.39,386113,6671757,3861136671757,11.0254,3
71,4,4,1460.33,1220.14,3.29,385707,6671784,3857076671784,6.9847,8
72,4,5,1974.59,1027.99,6.11,386222,6671592,3862226671592,33.1591,12
73,4,6,1013.75,766.78,5.15,385261,6671331,3852616671331,14.1544,11
74,4,7,2043.45,832.31,6.8,386291,6671397,3862916671397,15.8389,12
75,4,8,1594.12,1014.14,6.51,385841,6671578,3858416671578,19.7287,2
76,4,9,1900.4,1056.9,5.36,386147,6671621,3861476671621,28.4084,12
77,5,0,1126.17,836.91,0.01,385373,6671401,3853736671401,4.9270,1
78,5,1,1691.31,1208.39,7.81,385938,6671773,3859386671773,4.4371,4
79,5,10,1874.57,1005.35,8.43,386122,6671570,3861226671570,11.2111,4
80,5,11,1774.93,775.36,8.46,386022,6671340,3860226671340,25.1128,6
81,5,12,1234.78,1082.02,6.97,385482,6671646,3854826671646,24.7719,8
82,5,13,1878.59,826.31,8.24,386126,6671391,3861266671391,7.0664,4
83,5,15,1327.93,595.12,8.13,385575,6671159,3855756671159,8.8772,9
84,5,16,1904.84,1060.24,6.38,386152,6671625,3861526671625,28.7203,12
85,5,17,1148.99,1368.11,6.93,385396,6671932,3853966671932,17.8678,7
86,5,18,1615.59,1164.85,3.97,385863,6671729,3858636671729,3.4846,3
87,5,19,1622.19,1295.08,6.56,385869,6671859,3858696671859,6.7609,3
88,5,2,1773.39,871.58,8.4,386020,6671436,3860206671436,14.3606,6
89,5,3,1866.05,1184.51,7.81,386113,6671749,3861136671749,11.6848,3
90,5,4,1457.72,1220.0,3.12,385705,6671784,3857056671784,7.0357,8
91,5,5,1974.76,1021.27,6.8,386222,6671586,3862226671586,33.8462,12
92,5,6,1019.35,770.46,6.7,385266,6671335,3852666671335,20.6664,11
93,5,7,2037.27,832.14,6.18,386284,6671396,3862846671396,15.4454,12
94,5,8,1598.3,1016.21,7.74,385845,6671581,3858456671581,19.0294,2
95,5,9,1906.26,1057.08,5.96,386153,6671621,3861536671621,28.6515,12
96,6,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
97,6,1,1696.78,1212.05,6.61,385944,6671776,3859446671776,4.8757,4
98,6,10,1874.34,1013.36,8.01,386121,6671578,3861216671578,11.7478,4
99,6,11,1774.6,783.77,8.42,386022,6671348,3860226671348,25.1856,6
100,6,12,1228.55,1077.95,7.44,385476,6671642,3854766671642,23.8344,8
101,6,13,1878.34,835.52,9.22,386125,6671400,3861256671400,5.9957,4
102,6,15,1334.11,599.15,7.38,385581,6671163,3855816671163,8.9367,9
103,6,16,1898.32,1060.04,6.52,386145,6671624,3861456671624,28.3400,12
104,6,17,1154.96,1372.05,7.15,385402,6671936,3854026671936,18.5688,7
105,6,18,1620.54,1167.76,5.78,385868,6671732,3858686671732,3.6154,3
106,6,19,1615.45,1294.93,6.86,385863,6671859,3858636671859,6.2074,3
107,6,2,1773.16,878.73,7.16,386020,6671443,3860206671443,10.5551,6
108,6,3,1866.22,1178.33,8.92,386113,6671743,3861136671743,10.8856,3
109,6,4,1458.13,1217.63,2.54,385705,6671782,3857056671782,7.0954,8
110,6,5,1974.94,1014.52,6.83,386222,6671579,3862226671579,34.6032,12
111,6,6,1025.63,774.58,7.51,385273,6671339,3852736671339,14.2461,11
112,6,7,2031.1,831.97,6.17,386278,6671396,3862786671396,15.2001,12
113,6,8,1603.92,1019.62,6.57,385851,6671584,3858516671584,18.8876,2
114,6,9,1909.16,1057.83,3.13,386156,6671622,3861566671622,28.5026,12
115,7,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
116,7,1,1702.85,1216.11,7.34,385950,6671780,3859506671780,5.7509,4
117,7,10,1874.11,1021.6,8.25,386121,6671586,3861216671586,11.5379,4
118,7,11,1774.38,789.36,5.59,386021,6671354,3860216671354,25.3750,6
119,7,12,1222.39,1073.92,7.46,385469,6671638,3854696671638,20.8947,8
120,7,13,1878.12,843.8,8.28,386125,6671408,3861256671408,8.4550,4
121,7,15,1340.41,603.25,7.51,385587,6671168,3855876671168,7.8096,9
122,7,16,1891.16,1059.82,7.16,386138,6671624,3861386671624,21.8124,12
123,7,17,1160.77,1375.89,6.96,385408,6671940,3854086671940,16.2670,7
124,7,18,1626.13,1172.26,7.26,385873,6671737,3858736671737,5.3970,6
125,7,19,1608.94,1295.93,6.64,385856,6671860,3858566671860,5.3701,3
126,7,2,1772.9,886.97,8.25,386020,6671451,3860206671451,8.3985,6
127,7,3,1866.44,1170.25,8.08,386113,6671735,3861136671735,9.4847,3
128,7,4,1460.36,1214.04,4.23,385707,6671778,3857076671778,7.0923,8
129,7,5,1975.09,1008.55,5.97,386222,6671573,3862226671573,35.2331,12
130,7,6,1032.54,779.12,8.27,385280,6671343,3852806671343,11.3618,11
131,7,7,2024.28,831.78,6.83,386271,6671396,3862716671396,16.8133,12
132,7,8,1610.09,1023.55,7.24,385857,6671588,3858576671588,18.1304,2
133,7,9,1909.16,1059.66,2.2,386156,6671624,3861566671624,28.5581,12
134,8,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
135,8,1,1708.52,1219.9,6.85,385956,6671784,3859566671784,5.1571,4
136,8,10,1873.88,1029.97,8.57,386121,6671594,3861216671594,10.6203,4
137,8,11,1774.11,797.28,7.93,386021,6671362,3860216671362,25.5898,6
138,8,12,1215.73,1069.57,7.96,385463,6671634,3854636671634,18.5476,8
139,8,13,1877.88,852.6,8.81,386125,6671417,3861256671417,8.3211,4
140,8,15,1347.19,607.67,8.1,385594,6671172,3855946671172,8.9738,9
141,8,16,1886.05,1059.67,5.1,386133,6671624,3861336671624,15.6848,12
142,8,17,1164.86,1379.85,5.81,385412,6671944,3854126671944,15.8143,5
143,8,18,1629.24,1175.71,4.65,385876,6671740,3858766671740,9.5072,6
144,8,19,1601.26,1295.09,7.74,385848,6671859,3858486671859,5.0756,3
145,8,2,1772.64,895.25,8.28,386020,6671460,3860206671460,5.3951,2
146,8,3,1866.66,1162.05,8.31,386114,6671726,3861146671726,7.9956,3
147,8,4,1463.54,1208.97,5.98,385711,6671773,3857116671773,12.3322,2
148,8,5,1975.25,1002.34,6.21,386222,6671567,3862226671567,35.8948,12
149,8,6,1038.75,783.19,7.42,385286,6671348,3852866671348,24.4827,11
150,8,7,2017.31,831.59,6.98,386264,6671396,3862646671396,9.9337,12
151,8,8,1615.88,1027.42,6.96,385863,6671592,3858636671592,16.9486,2
152,8,9,1906.23,1060.28,3.12,386153,6671625,3861536671625,28.6776,12
153,9,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
154,9,1,1714.65,1223.28,7.59,385962,6671788,3859626671788,10.9115,3
155,9,10,1873.65,1038.43,8.47,386121,6671603,3861216671603,10.3697,4
156,9,11,1773.98,801.97,4.7,386021,6671366,3860216671366,24.6772,6
157,9,12,1208.65,1064.94,8.46,385456,6671629,3854566671629,17.2884,8
158,9,13,1877.65,861.31,8.71,386125,6671426,3861256671426,8.1818,4
159,9,15,1353.78,611.96,7.86,385601,6671176,3856016671176,9.6903,9
160,9,16,1884.26,1059.61,1.8,386131,6671624,3861316671624,14.6712,12
161,9,17,1164.88,1385.51,5.9,385412,6671950,3854126671950,26.4918,5
162,9,18,1633.44,1180.38,6.28,385880,6671745,3858806671745,5.1024,3
163,9,19,1594.82,1293.98,6.54,385842,6671858,3858426671858,3.7064,3
164,9,2,1772.51,899.02,3.78,386020,6671463,3860206671463,4.8330,2
165,9,3,1866.89,1153.67,8.38,386114,6671718,3861146671718,6.8991,4
166,9,4,1467.95,1202.07,8.2,385715,6671766,3857156671766,7.2144,2
167,9,5,1975.41,996.04,6.3,386222,6671560,3862226671560,36.8173,12
168,9,6,1045.8,787.84,8.45,385293,6671352,3852936671352,25.3060,11
169,9,7,2010.43,831.4,6.88,386257,6671396,3862576671396,11.1771,12
170,9,8,1621.8,1031.37,7.12,385869,6671596,3858696671596,15.8987,2
171,9,9,1901.24,1060.13,5.09,386148,6671624,3861486671624,28.6046,12
172,10,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
173,10,1,1721.04,1224.33,6.96,385968,6671789,3859686671789,10.8978,3
174,10,10,1873.51,1043.34,4.91,386121,6671608,3861216671608,10.6609,4
175,10,11,1774.59,808.42,6.49,386022,6671373,3860226671373,24.6292,6
176,10,12,1201.5,1060.27,8.64,385449,6671625,3854496671625,11.6605,8
177,10,13,1877.41,870.1,8.79,386124,6671434,3861246671434,8.1332,4
178,10,15,1360.0,616.01,7.42,385607,6671180,3856076671180,11.4183,9
179,10,16,1880.16,1059.48,4.1,386127,6671624,3861276671624,12.2540,12
180,10,17,1161.58,1391.33,6.7,385409,6671956,3854096671956,27.8192,5
181,10,18,1634.78,1183.67,3.62,385882,6671748,3858826671748,5.6895,3
182,10,19,1588.09,1292.82,6.83,385835,6671857,3858356671857,1.7044,3
183,10,2,1774.01,903.15,4.69,386021,6671467,3860216671467,5.2517,12
184,10,3,1867.11,1145.87,8.8,386114,6671710,3861146671710,7.8876,4
185,10,4,1472.26,1195.55,7.82,385719,6671760,3857196671760,6.3798,2
186,10,5,1975.58,989.34,6.7,386223,6671554,3862236671554,37.8127,12
187,10,6,1052.71,792.37,8.26,385300,6671357,3853006671357,17.9894,11
188,10,7,2003.26,831.2,7.17,386250,6671396,3862506671396,12.0923,12
189,10,8,1627.87,1035.43,7.3,385875,6671600,3858756671600,15.0247,2
190,10,9,1894.59,1059.92,6.65,386142,6671624,3861426671624,28.1716,12
191,11,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
192,11,1,1727.49,1225.37,6.65,385975,6671790,3859756671790,11.5966,3
193,11,10,1873.5,1043.95,0.61,386121,6671608,3861216671608,10.6609,4
194,11,11,1775.07,815.74,7.35,386022,6671380,3860226671380,25.2628,6
195,11,12,1195.39,1056.27,7.3,385442,6671621,3854426671621,8.4818,8
196,11,13,1877.18,878.54,8.45,386124,6671443,3861246671443,7.5886,4
197,11,15,1366.7,620.37,7.99,385614,6671185,3856146671185,12.1807,9
198,11,16,1873.95,1058.71,6.31,386121,6671623,3861216671623,10.8016,4
199,11,17,1158.89,1395.5,4.95,385406,6671960,3854066671960,28.6781,5
200,11,18,1634.79,1183.71,0.05,385882,6671748,3858826671748,5.6895,3
201,11,19,1581.64,1291.61,6.57,385829,6671856,3858296671856,2.0423,8
202,11,2,1778.95,903.85,5.06,386026,6671468,3860266671468,5.9225,12
203,11,3,1867.35,1136.96,9.02,386114,6671701,3861146671701,8.8104,4
204,11,4,1476.96,1188.44,8.53,385724,6671753,3857246671753,6.7417,2
205,11,5,1975.75,982.71,6.74,386223,6671547,3862236671547,25.0406,12
206,11,6,1059.11,796.55,7.82,385306,6671361,3853066671361,7.1721,11
207,11,7,1996.9,831.03,6.36,386244,6671395,3862446671395,12.1046,12
208,11,8,1634.26,1039.73,7.71,385881,6671604,3858816671604,14.2842,2
209,11,9,1889.34,1059.77,5.25,386136,6671624,3861366671624,16.5182,12
210,12,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
211,12,1,1734.7,1226.08,7.39,385982,6671790,3859826671790,15.3138,3
212,12,10,1873.42,1046.28,2.42,386120,6671611,3861206671611,10.6765,4
213,12,11,1774.86,823.0,7.27,386022,6671387,3860226671387,15.6105,6
214,12,12,1190.04,1055.32,5.8,385437,6671620,3854376671620,13.0701,1
215,12,13,1876.94,887.55,9.01,386124,6671452,3861246671452,7.3761,4
216,12,15,1373.17,624.58,7.72,385620,6671189,3856206671189,12.7830,9
217,12,16,1870.19,1054.0,6.46,386117,6671618,3861176671618,11.2870,4
218,12,17,1156.89,1399.88,4.84,385404,6671964,3854046671964,29.5490,5
219,12,18,1634.8,1183.73,0.02,385882,6671748,3858826671748,5.6895,3
220,12,19,1574.37,1290.13,7.41,385821,6671854,3858216671854,9.2153,8
221,12,2,1785.41,904.01,6.46,386032,6671468,3860326671468,7.4268,12
222,12,3,1867.59,1128.45,8.61,386115,6671693,3861156671693,9.4917,4
223,12,4,1481.11,1182.17,7.62,385728,6671747,3857286671747,6.9244,2
224,12,5,1975.9,976.62,6.09,386223,6671541,3862236671541,25.5156,12
225,12,6,1065.43,800.67,7.55,385312,6671365,3853126671365,5.4015,1
226,12,7,1990.45,830.85,6.45,386238,6671395,3862386671395,11.7006,12
227,12,8,1640.13,1044.49,7.73,385887,6671609,3858876671609,13.5900,2
228,12,9,1884.79,1059.63,4.56,386132,6671624,3861326671624,15.2080,12
229,13,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
230,13,1,1742.21,1226.13,7.64,385989,6671790,3859896671790,17.7077,3
231,13,10,1873.27,1051.21,4.94,386120,6671616,3861206671616,10.5421,4
232,13,11,1774.64,830.9,7.91,386022,6671395,3860226671395,25.4398,6
233,13,12,1186.55,1059.76,5.69,385434,6671624,3854346671624,11.5596,1
234,13,13,1876.71,895.71,8.16,386124,6671460,3861246671460,7.5222,4
235,13,15,1379.0,628.38,6.96,385626,6671193,3856266671193,13.4520,9
236,13,16,1871.2,1051.31,3.18,386118,6671616,3861186671616,10.2974,4
237,13,17,1158.71,1403.85,4.55,385406,6671968,3854066671968,30.1228,5
238,13,18,1634.8,1183.74,0.01,385882,6671748,3858826671748,5.6895,3
239,13,19,1570.48,1289.31,6.64,385818,6671854,3858186671854,12.7269,8
240,13,2,1792.55,904.19,7.14,386040,6671469,3860406671469,8.0207,12
241,13,3,1867.74,1122.41,6.31,386115,6671687,3861156671687,9.7500,4
242,13,4,1485.13,1176.07,7.31,385732,6671740,3857326671740,6.7330,2
243,13,5,1976.01,971.99,4.71,386223,6671536,3862236671536,24.9653,12
244,13,6,1072.59,805.33,8.54,385320,6671370,3853206671370,11.6186,11
245,13,7,1986.78,830.8,4.03,386234,6671395,3862346671395,10.8285,12
246,13,8,1644.11,1046.98,7.56,385891,6671611,3858916671611,14.4625,2
247,13,9,1879.42,1059.46,5.37,386126,6671624,3861266671624,9.1492,12
248,14,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
249,14,1,1749.38,1226.18,7.25,385996,6671791,3859966671791,14.1057,3
250,14,10,1873.22,1052.68,1.47,386120,6671617,3861206671617,11.1331,4
251,14,11,1774.4,839.28,8.38,386021,6671404,3860216671404,26.0534,6
252,14,12,1182.66,1065.7,7.21,385430,6671630,3854306671630,10.4323,8
253,14,13,1876.49,901.25,5.82,386124,6671466,3861246671466,7.3384,4
254,14,15,1385.9,632.87,8.24,385633,6671197,3856336671197,14.4094,9
255,14,16,1871.54,1051.15,0.38,386119,6671615,3861196671615,10.3414,4
256,14,17,1162.12,1406.52,4.34,385409,6671971,3854096671971,32.3493,5
257,14,18,1634.8,1183.74,0.0,385882,6671748,3858826671748,5.6895,3
258,14,19,1563.45,1287.37,7.31,385811,6671852,3858116671852,12.8614,8
259,14,2,1799.8,904.37,7.25,386047,6671469,3860476671469,8.5509,12
260,14,3,1867.17,1117.89,4.65,386114,6671682,3861146671682,10.0115,4
261,14,4,1489.81,1168.98,8.49,385737,6671733,3857376671733,6.0099,2
262,14,5,1975.19,967.77,4.39,386222,6671532,3862226671532,22.0147,12
263,14,6,1077.26,808.38,8.12,385324,6671373,3853246671373,11.6470,11
264,14,7,1982.44,832.52,4.98,386229,6671397,3862296671397,15.4535,12
265,14,8,1642.08,1046.41,4.01,385889,6671611,3858896671611,15.0415,2
266,14,9,1875.18,1059.97,4.34,386122,6671624,3861226671624,9.9407,4
267,15,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
268,15,1,1757.43,1226.8,7.67,386004,6671791,3860046671791,15.3179,3
269,15,10,1873.22,1052.82,0.14,386120,6671617,3861206671617,11.1331,4
270,15,11,1774.23,845.27,6.71,386021,6671410,3860216671410,26.1779,6
271,15,12,1178.15,1072.53,8.18,385425,6671637,3854256671637,12.8725,8
272,15,13,1872.96,908.14,7.99,386120,6671472,3861206671472,7.3657,4
273,15,15,1391.74,636.68,6.97,385639,6671201,3856396671201,15.7698,9
274,15,16,1871.57,1051.14,0.03,386119,6671615,3861196671615,10.3414,4
275,15,17,1167.3,1410.41,6.64,385414,6671975,3854146671975,36.1814,5
276,15,18,1634.8,1183.74,0.0,385882,6671748,3858826671748,5.6895,3
277,15,19,1559.35,1284.28,5.41,385806,6671849,3858066671849,12.9112,8
278,15,2,1808.16,904.58,8.36,386055,6671469,3860556671469,9.2308,12
279,15,3,1862.05,1116.46,5.58,386109,6671681,3861096671681,6.5385,3
280,15,4,1494.25,1162.25,8.05,385741,6671727,3857416671727,6.3046,2
281,15,5,1971.6,966.01,4.22,386219,6671530,3862196671530,22.7617,12
282,15,6,1084.07,812.84,8.14,385331,6671377,3853316671377,7.7886,11
283,15,7,1981.8,836.58,4.18,386229,6671401,3862296671401,15.9434,12
284,15,8,1642.44,1046.67,0.44,385889,6671611,3858896671611,15.0415,2
285,15,9,1872.84,1064.29,5.23,386120,6671629,3861206671629,8.9842,4
286,16,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
287,16,1,1764.34,1228.8,7.19,386011,6671793,3860116671793,16.8671,3
288,16,10,1873.13,1055.45,2.63,386120,6671620,3861206671620,11.5797,4
289,16,11,1774.14,848.92,3.67,386021,6671413,3860216671413,25.9960,6
290,16,12,1173.9,1078.97,7.72,385421,6671643,3854216671643,14.1313,8
291,16,13,1865.33,909.44,7.87,386112,6671474,3861126671474,7.1209,12
292,16,15,1397.72,640.57,7.13,385645,6671205,3856456671205,17.7545,9
293,16,16,1871.58,1051.13,0.01,386119,6671615,3861196671615,10.3414,4
294,16,17,1172.35,1414.34,6.4,385419,6671979,3854196671979,28.8461,5
295,16,18,1634.8,1183.74,0.0,385882,6671748,3858826671748,5.6895,3
296,16,19,1554.72,1282.71,4.9,385802,6671847,3858026671847,11.7345,8
297,16,2,1816.4,904.79,8.24,386063,6671469,3860636671469,9.4521,12
298,16,3,1854.07,1116.18,7.99,386101,6671681,3861016671681,11.0093,3
299,16,4,1498.38,1156.0,7.49,385745,6671720,3857456671720,6.3785,2
300,16,5,1966.72,965.95,4.88,386214,6671530,3862146671530,24.6475,12
301,16,6,1090.62,817.13,7.83,385338,6671381,3853386671381,19.2220,1
302,16,7,1981.7,842.06,5.48,386229,6671406,3862296671406,18.2990,12
303,16,8,1642.47,1046.68,0.03,385890,6671611,3858906671611,14.0545,2
304,16,9,1872.64,1070.19,5.9,386120,6671635,3861206671635,10.3876,4
305,17,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
306,17,1,1771.35,1230.46,7.21,386018,6671795,3860186671795,19.9633,3
307,17,10,1872.97,1060.34,4.9,386120,6671625,3861206671625,9.9311,4
308,17,11,1773.95,854.34,5.41,386021,6671419,3860216671419,26.2984,6
309,17,12,1169.77,1085.23,7.51,385417,6671650,3854176671650,14.7316,8
310,17,13,1856.59,909.2,8.84,386104,6671474,3861046671474,7.8313,12
311,17,15,1404.55,645.02,8.15,385652,6671209,3856526671209,20.0954,9
312,17,16,1871.59,1051.13,0.0,386119,6671615,3861196671615,10.3414,4
313,17,17,1178.12,1418.83,7.31,385425,6671983,3854256671983,21.0071,5
314,17,18,1634.8,1183.74,0.0,385882,6671748,3858826671748,5.6895,3
315,17,19,1550.71,1280.99,4.39,385798,6671845,3857986671845,10.4537,8
316,17,2,1823.91,905.02,7.5,386071,6671469,3860716671469,9.6569,12
317,17,3,1845.69,1115.88,8.39,386093,6671680,3860936671680,12.0082,3
318,17,4,1502.7,1149.45,7.84,385750,6671714,3857506671714,13.0478,7
319,17,5,1959.93,965.91,6.8,386207,6671530,3862076671530,26.1723,12
320,17,6,1097.18,821.43,7.85,385344,6671386,3853446671386,7.6864,1
321,17,7,1981.57,849.11,7.06,386229,6671413,3862296671413,18.8695,12
322,17,8,1642.47,1046.68,0.0,385890,6671611,3858906671611,14.0545,2
323,17,9,1872.44,1076.1,6.01,386119,6671640,3861196671640,11.9470,4
324,18,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
325,18,1,1778.79,1230.95,7.68,386026,6671795,3860266671795,20.1089,3
326,18,10,1872.76,1066.72,6.37,386120,6671631,3861206671631,8.9047,4
327,18,11,1773.69,862.09,7.76,386021,6671426,3860216671426,26.0029,6
328,18,12,1165.47,1091.75,7.8,385413,6671656,3854136671656,14.7165,8
329,18,13,1847.65,908.94,8.95,386095,6671473,3860956671473,8.1139,12
330,18,15,1410.75,649.05,7.4,385658,6671213,3856586671213,28.0125,9
331,18,16,1873.08,1052.51,2.17,386120,6671617,3861206671617,11.1331,4
332,18,17,1179.62,1419.83,6.05,385427,6671984,3854276671984,20.5454,5
333,18,18,1634.8,1183.74,0.0,385882,6671748,3858826671748,5.6895,3
334,18,19,1550.77,1276.59,4.83,385798,6671841,3857986671841,10.3438,8
335,18,2,1832.02,905.28,8.12,386079,6671470,3860796671470,9.8338,12
336,18,3,1837.89,1115.61,7.8,386085,6671680,3860856671680,12.0460,3
337,18,4,1506.96,1143.0,7.73,385754,6671707,3857546671707,12.9627,7
338,18,5,1954.11,965.99,5.82,386201,6671530,3862016671530,26.4479,12
339,18,6,1103.97,825.87,8.11,385351,6671390,3853516671390,7.4133,1
340,18,7,1981.44,855.78,6.67,386228,6671420,3862286671420,19.6133,12
341,18,8,1642.47,1046.68,0.0,385890,6671611,3858906671611,14.0545,2
342,18,9,1872.23,1082.67,6.59,386119,6671647,3861196671647,12.2963,4
343,19,0,1126.17,836.91,0.0,385373,6671401,3853736671401,4.9270,1
344,19,1,1786.1,1231.09,7.31,386033,6671795,3860336671795,21.1422,3
345,19,10,1872.53,1073.48,6.86,386120,6671638,3861206671638,11.9406,4
346,19,11,1773.42,870.56,8.47,386020,6671435,3860206671435,14.5036,6
347,19,12,1160.68,1099.0,8.69,385408,6671663,3854086671663,13.0325,8
348,19,13,1838.63,908.68,9.02,386086,6671473,3860866671473,8.1059,12
349,19,15,1417.09,653.2,7.58,385664,6671218,3856646671218,34.2745,9
350,19,17,1184.74,1423.38,6.23,385432,6671988,3854326671988,18.4771,5
351,19,18,1634.8,1183.74,0.0,385882,6671748,3858826671748,5.6895,3
